position_matrix_verb,length_matrix_verb_to_CC,length_CC_onset,length_CC_remainder,subject_form_CC_subject1v3,frequency_matrix_verb,matrix_subject1v2,frequency_CC_subject_head,uid_igauche2_2,uid_var,that_omission,uid_biggestStep,matrix_subject1v3,subject_form_CC_subject1v4,matrix_subject1v4,subject_form_CC_subject1v2,uid_jaeger,uid_iphrase,word_form_similarity,uid_idoc,genre,uid_amp,uid_avgStep
10,-3,1,0,1,-7.4673102747962,0,-5.497374946153897,-0.2917976677417755,3.2566123651644503,0,-0.0070579648017883,0,0,1,0,2.5218501649796847,-0.2185171754321172,0,0.0075936597141473,1,-0.0189804434776306,-0.0009977788125213
13,-1,6,0,0,-6.654018782394191,0,-7.328473829941984,0.0323911057785153,-2.3342180968910498,1,0.0,0,1,0,0,2.1210179685255763,0.0341424382902601,0,0.0323911057785153,0,0.000787092372775,0.0001817071788955
3,-7,0,0,0,-8.514097495599724,0,-7.967553789231654,-0.0917443856596946,3.261645302563924,0,-0.0382984457537531,0,1,0,0,3.828641396489095,-0.0881658258354839,0,-0.0917443856596946,0,-0.0019362224265933,0.0014882589252117
1,-3,0,0,0,-8.181963660577109,0,-11.317457876506259,-0.0111977122724056,1.1635276585323275,0,0.0160497277975082,0,1,0,0,2.07159836421881,-0.0150448454119134,0,-0.0111977122724056,1,0.0003548860549926,0.0001843317588365
3,-1,3,0,0,-6.654018782394191,0,-5.497374946153897,-0.0025721490383148,-0.5445902195763903,1,-0.0701796114444732,0,1,1,0,2.1210179685255763,0.1412433848415891,0,0.0838332157882898,1,0.0032337438315153,0.0013156431288212
0,-3,24,0,0,-8.139404046158313,0,-5.862136761148557,nan,0.0978193365458377,0,-0.0010923743247985,0,1,1,0,2.1578106087953426,0.0736296331152099,0,0.0684746615588665,0,-0.0101149082183837,0.0006959165628782
1,-8,0,0,0,-6.654018782394191,0,-8.609407675404048,-0.0653598308563232,5.881815922512576,0,-0.0016430914402008,0,1,0,0,2.1210179685255763,-0.0505418440434096,0,-0.0419463831630498,1,0.0235384702682495,0.0002670848393454
5,-3,6,0,0,-7.006658751120745,0,-9.302554855963994,0.0433884710073471,-0.616813543155228,0,0.0,0,1,0,0,3.42799557481688,0.1366092169707815,0,0.1416491102728098,1,-0.0031343717128038,0.0004663309131665
2,-1,1,0,1,-8.966082619342782,0,-8.226415423147943,0.0381485223770141,-2.179100433551492,1,0.0208131149411201,0,0,1,0,2.4203681286504293,0.043826164376168,0,0.0381485223770141,1,0.0355227589607238,-0.0021142442557182
1,-1,14,0,0,-7.006658751120745,0,-6.086349259651672,0.1110752187669277,-0.3085811412864991,1,0.0585741028189659,1,1,0,0,3.42799557481688,-0.0945462861057856,0,-0.1110752187669277,0,-0.0013303309679031,0.0012279692963649
9,-1,0,0,0,-6.199464064089503,0,-12.010605057066204,0.0368425957858562,1.5689677270922218,1,0.0,0,1,1,0,1.5146925448447344,0.0321246450496972,0,0.0368425957858562,0,-0.0486308485269546,0.0014695061054154
9,-1,1,0,1,-6.654018782394191,0,-9.525698407278204,-0.0551513209939003,0.8656177711691484,1,-0.0442534983158111,1,0,0,0,2.1210179685255763,0.0497753904866321,0,0.0332487914410383,0,0.0,-0.0016418532110177
27,-3,1,0,1,-7.4673102747962,0,-6.236053511521796,-0.1053764075040817,0.1679398894587329,0,0.0,1,0,0,0,2.5218501649796847,0.062908034073677,0,0.0343144517692773,1,3.069639205932617e-05,0.0001415209263476
2,2,0,0,0,-6.1641662820084795,0,-7.405434871078112,-0.066099040210247,0.1993200654385205,1,-0.0027540028095245,0,1,1,0,2.7692938263429285,0.0585999763136108,0,0.0745957866311073,0,0.0158721804618835,0.0001178377213469
15,-1,1,0,1,-8.347043410936557,0,-10.624310695946313,-0.0331861693412065,4.532848228374711,1,0.0,0,0,1,0,2.176433807667145,-0.0840691263123747,0,-0.0850647334009409,0,0.0065779685974121,-0.0003296589877988
11,-1,1,0,0,-6.199464064089503,0,-6.199464064089503,0.1169418040663003,1.73992136528274,1,0.0,1,1,0,0,1.5146925448447344,0.0973805647133748,0,0.1169418040663003,0,0.0137110725045204,8.884228411174954e-05
15,-1,1,0,1,-6.199464064089503,0,-6.1641662820084795,-0.0330308564007282,-0.2048223884354456,1,0.0,0,0,1,0,1.5146925448447344,0.0317783205814304,0,0.0427312888205051,0,0.0,0.0002940039549555
6,-1,0,0,0,-6.199464064089503,0,-8.752508519044722,-0.0388376042246818,0.8546053930221209,1,0.0175403654575347,1,1,0,0,1.5146925448447344,0.0156321183733996,0,-0.0388376042246818,1,0.0,8.68514572319231e-05
9,-4,0,0,0,-6.199464064089503,0,-8.514097495599724,-0.0747458338737487,-0.4131833929383148,0,-0.0081568211317062,0,1,1,0,1.5146925448447344,-0.0749264584981883,0,-0.0747458338737487,0,-0.0029091238975524,0.0003719178641714
1,1,0,0,0,-6.654018782394191,0,-8.609407675404048,-0.2295222654938697,1.6332261146665985,1,-0.0141630172729492,0,1,0,0,2.1210179685255763,-0.2115557925255202,0,-0.1702755782452375,1,0.0526303201913833,-1.403619535267353e-05
26,-3,6,0,0,-6.654018782394191,0,-5.862136761148557,0.0391619801521301,0.4988825236503587,0,0.0,0,1,1,0,2.1210179685255763,0.0080770844074329,0,-0.0391619801521301,0,0.0,0.0005265788004563
35,-5,0,0,0,-7.4673102747962,0,-8.609407675404048,-0.1104298308491706,0.7121309987877105,0,0.0,1,1,0,0,2.5218501649796847,-0.1071617754043212,0,-0.1104298308491706,1,-0.010152680799365,7.137567030661017e-05
1,-4,0,0,0,-6.654018782394191,0,-12.010605057066204,-0.1260033324360847,2.6270877062926665,0,-0.0057593584060668,1,1,0,0,2.1210179685255763,0.1486265172147088,0,0.1723428182303905,1,-0.0053874254226684,0.0104792597186234
7,-8,0,0,0,-6.542544915931073,0,-9.612709784267834,-0.0302266264334321,-0.1748442242690142,0,0.0139547809958457,0,1,1,0,2.767293034665071,-0.019162925586444,0,-0.0302266264334321,0,0.0101348161697387,0.000518401018702
2,-7,0,0,0,-9.066166077899764,0,-8.919562603707888,0.0962012084200978,0.5549513052915707,0,0.0117632746696472,0,1,1,0,2.3178525651248343,0.0945586430130615,0,0.0962012084200978,0,0.0130486879497766,2.446630734856381e-05
3,-1,1,0,0,-6.654018782394191,0,-5.862136761148557,nan,1.3908330218496443,1,-3.2186508178710938e-06,0,0,1,1,2.1210179685255763,0.0240003150473866,0,-7.897615432739258e-07,1,8.940696716308594e-07,0.0053933754430285
4,-1,1,0,1,-6.654018782394191,0,-5.497374946153897,0.032435804605484,0.3444460604504087,1,0.0,0,0,0,0,2.1210179685255763,0.0199633614050553,0,0.032435804605484,1,0.0,2.3894136150678404e-05
17,-3,1,0,0,-9.177391713009987,0,-9.177391713009987,-0.1191340610384941,0.2641056677638325,0,0.0064002275466918,0,1,0,0,2.2246235515243336,0.0001004535240588,0,0.0985308047684877,0,0.0064959526062011,3.7957319901102925e-05
3,-3,1,0,0,-9.177391713009987,0,-12.010605057066204,-0.0232787802815437,-6.236885802901099,0,0.0885009765625,0,0,0,0,2.2246235515243336,0.0242962627516438,0,0.0232787802815437,1,0.0416631698608398,0.0007347221175829
17,-3,1,0,0,-6.654018782394191,0,-6.702337359664999,-0.0076486840844154,1.306544608476802,0,0.0126923173666,0,0,0,0,2.1210179685255763,0.0118342744395836,0,0.0076486840844154,0,0.0186039209365844,0.0003001749258231
1,-3,12,0,0,-6.654018782394191,0,-5.862136761148557,-0.0448544397950172,-0.1634854721018594,0,-0.0086673498153686,0,1,0,0,2.1210179685255763,0.0378896754691487,0,0.0448544397950172,0,-0.0018059201538562,-0.0001913769920538
3,-4,0,0,0,-6.199464064089503,0,-10.218845587838148,-0.0191871300339698,7.185810680434244,0,-0.0349538847804069,0,1,1,0,1.5146925448447344,0.0138598823789781,0,-0.0191871300339698,0,-0.0352290710434317,-0.0002450551992903
2,-4,36,0,0,-9.238016334826423,0,-5.862136761148557,0.0708600059151649,0.1530586400594948,0,0.008712314069271,0,1,1,0,3.9318256327243257,0.0169169070733321,0,0.0708600059151649,0,0.0025987438857555,0.0005905173811975
24,-1,0,0,0,-6.1641662820084795,0,-10.624310695946313,-0.0310628823935985,1.140402832353903,1,0.0,0,1,1,0,2.7692938263429285,-0.0388058786752197,0,-0.0310628823935985,1,0.0007285010069608,5.247301898256111e-05
1,-2,0,0,0,-9.177391713009987,0,-5.862136761148557,-0.3203258365392685,0.7822856941697793,0,-0.0333788096904754,1,1,0,0,4.127134385045092,-0.3158608385511944,0,-0.2920818943229467,0,0.0023254752159118,0.0006929604186751
12,2,0,0,0,-6.1641662820084795,0,-6.20246256708576,0.123122900724411,1.0248585159677468,1,0.0,1,1,0,0,2.7692938263429285,0.0246640788849838,0,-0.0302432310137003,1,0.0040719117969274,5.7238852605223656e-05
31,-5,0,0,0,-7.385632243781933,0,-6.086349259651672,-0.0019862577319145,1.208684428276925,0,0.0,0,1,1,0,4.952299717083292,-0.0603462869665187,0,-0.0655600950121879,1,0.0007044598460197,0.0001479053699328
22,-1,16,0,0,-6.199464064089503,0,-5.862136761148557,-0.0021349862217903,0.2336455684760672,1,0.0052093733102083,0,1,1,0,1.5146925448447344,-0.0019378233986089,0,0.0021349862217903,0,-0.000140381976962,0.0008299498164907
11,-1,1,0,0,-6.199464064089503,0,-9.177391713009987,-0.1048288345336914,0.3339525001433223,1,-0.0048310607671737,0,1,1,0,1.5146925448447344,-0.1009076104317416,0,-0.1048288345336914,1,0.0013675093650817,0.0004242335886607
4,-1,8,0,0,-6.199464064089503,0,-10.401167144632103,-0.0815656036138534,0.1544945100627561,1,0.0,0,1,1,0,1.5146925448447344,-0.0367145487642578,0,-0.0815656036138534,1,-7.778406143188477e-05,0.0006669510667455
8,-1,1,0,1,-6.199464064089503,0,-10.401167144632103,-0.2051380798220634,0.3693529984274271,1,0.0006670653820037,0,0,1,0,1.5146925448447344,0.0778640534772592,0,-0.0019929650870115,1,0.0007278323173522,0.0009967186606051
17,-1,1,0,0,-6.654018782394191,0,-10.624310695946313,3.725290298461914e-08,3.556651066830294,1,-0.017290785908699,0,0,1,1,2.1210179685255763,0.0007645287426809,0,-3.725290298461914e-08,0,-0.0704649090766906,0.0005614423408996
3,-10,0,0,0,-8.791729232198003,0,-7.556257760812696,0.0191325135529041,0.4175629494382988,0,-0.0139557123184204,0,1,1,0,3.1060803307228566,0.020151774630126,0,0.0191325135529041,0,0.0041154623031616,0.0022094340925012
1,-3,3,0,0,-9.238016334826423,0,-9.302554855963994,-0.0401754155755043,-0.4706525428903063,0,0.0330719351768493,0,1,1,0,1.2124474313169082,-0.0351455744722078,0,-0.0401754155755043,0,0.0325726866722106,-0.0001220623919597
1,-1,1,0,1,-6.199464064089503,0,-7.405434871078112,-0.0187355689704418,1.1718192557510996,1,0.0058125108480453,0,0,1,0,1.5146925448447344,-0.0266821543294666,0,-0.0187355689704418,1,0.0012202635407447,0.001623991420382
16,-1,1,0,0,-6.199464064089503,0,-9.014872783512212,-0.2644703537225723,-0.0446955853038293,1,0.0545931793749332,0,1,1,0,1.5146925448447344,0.1223542633186268,0,-0.0653645414558202,0,3.594160079956055e-05,0.0004395907563043
2,-1,1,0,1,-6.199464064089503,0,-8.181963660577109,0.0288525745272636,0.7844079601343008,1,-0.0419797375798225,0,0,1,0,1.5146925448447344,0.0322826418791821,0,0.044870376586914,0,-0.0039285495877265,0.0014126786696059
4,-1,7,0,0,-8.181963660577109,0,-8.003271871833732,-0.1082491581328213,1.3192825564419657,1,-0.089367926120758,1,1,0,0,2.07159836421881,0.1631961207901373,0,0.1741972095633893,0,-0.0007467763498425,0.0024329271167516
3,-16,0,0,0,-9.302554855963994,0,-11.317457876506259,0.0690240785479545,-0.3047496013923236,0,0.1408175677061081,0,1,1,0,3.044522437723423,0.0666483422998893,0,0.0690240785479545,1,0.0039418339729309,0.0002205673429449
1,-1,1,0,0,-7.5679538005758875,0,-10.401167144632103,0.2418760471045971,0.4849618654749168,1,-0.0162211991846561,0,1,1,0,3.871201010907891,-0.0246210361815394,0,0.0328973178121297,0,-0.0011656926944851,0.0009150369431634
12,-3,0,0,0,-7.328473829941984,0,-9.612709784267834,-0.000213086605072,0.2450139610124075,0,-0.012403205037117,0,1,1,0,2.19883358814192,-0.0078648157725124,0,-0.000213086605072,1,0.0008172392845153,0.0005968764099899
1,-1,1,0,0,-9.445655699604668,0,-7.57978825822289,-0.0199650488793849,0.434923893894787,1,-0.1619552820920944,0,1,1,0,2.243744592971112,-0.0085973876980487,0,0.0657440144869535,1,0.0005319714546203,5.425159740292136e-05
17,-1,1,0,0,-9.014872783512212,0,-7.57978825822289,-0.2379075102508068,0.1530202244119891,1,0.0,1,1,0,0,2.0088239744658827,-0.0713097602973932,0,-0.0855047460344583,0,0.0,1.168261452387737e-05
1,-5,1,0,0,-7.328473829941984,0,-8.544869154266477,-0.0730267744511365,-0.2551890619221666,0,-0.0103710889816284,0,1,1,0,2.19883358814192,-0.0698534379438406,0,-0.0730267744511365,0,-2.3603439331054688e-05,0.0005246406484053
1,-6,3,0,0,-9.445655699604668,0,-8.609407675404048,-0.0505083752796053,-6.0935676383709705,0,0.121318906545639,0,1,1,0,2.243744592971112,-0.0442730546928942,0,-0.0505083752796053,0,0.1250956058502197,0.0002484267675562
2,-1,3,0,0,-7.385632243781933,0,-9.177391713009987,0.3708322453312576,0.8297892474715063,1,-0.0262118987739086,0,1,1,0,4.952299717083292,-0.0695907207276446,0,0.0824325620497613,1,-0.0133515885099768,0.0011407479020642
2,-1,9,0,0,-6.542544915931073,0,-8.832551226718259,-0.0220918264240026,0.1854220058625513,1,-0.0040555596351623,0,1,1,0,2.767293034665071,-0.0339105986932722,0,-0.0220918264240026,1,-4.76837158203125e-06,0.000693753552623
7,-1,1,0,1,-6.199464064089503,0,-8.181963660577109,-0.0847524926066398,0.3778238356482788,1,0.0,0,0,1,0,1.5146925448447344,0.0719143419452281,0,0.0847524926066398,1,0.0,0.0022781301554837
31,-1,5,0,0,-7.006658751120745,0,-12.010605057066204,0.0277285706251859,0.0357269372099704,1,0.0,0,1,1,0,3.42799557481688,0.024100655508745,0,0.0277285706251859,1,0.0,0.0003972749100765
2,-3,0,0,0,-8.203942567295885,0,-9.238016334826423,0.0384801924228668,0.0930516162581369,0,-0.0642607063055038,0,1,1,0,3.0265039322207445,0.031270100392009,0,0.0384801924228668,1,0.0041902810335159,0.001042441382456
8,-5,0,0,0,-8.678400546891,0,-10.06469490801089,0.0297490656375885,0.1843232615761429,0,0.009108081459999,0,1,1,0,3.0985896589936988,0.0296154240166155,0,0.0297490656375885,0,-0.0032113194465637,-0.0001400378872998
23,-4,0,0,0,-9.445655699604668,0,-7.628578422392322,0.0269843488931655,0.3580298239841468,0,0.0,0,1,1,0,2.243744592971112,-0.0250548553629582,0,-0.0269843488931655,0,0.0,0.0003934222640413
2,-16,0,0,0,-7.5679538005758875,0,-6.419618076555347,-0.0236917473375797,-0.5674759162848986,0,-0.0024309754371643,0,1,1,0,3.871201010907891,-0.0171167894943871,0,-0.0236917473375797,1,-0.0010750293731689,0.0001944972609635
2,-15,0,0,0,-8.966082619342782,0,-12.010605057066204,0.1122986525297164,-2.0884653467990013,0,0.0180966556072235,0,1,1,0,3.4760986898352733,0.0907857446740804,0,0.030745061084345,0,0.0047695375978946,0.0006302655449197
19,-1,3,0,0,-9.445655699604668,0,-7.4673102747962,-0.0509435683488845,5.0241697243092425,1,0.0,0,1,1,0,2.243744592971112,-0.0870088625221169,0,-0.0184729266610891,0,0.0,0.0003189442495843
28,-9,0,0,0,-7.5679538005758875,0,-10.06469490801089,0.0808056034147739,-0.79037131331906,0,0.0,0,1,1,0,3.871201010907891,0.0552707394633674,0,0.0808056034147739,1,0.0,0.0002639594671862
7,-3,1,0,0,-6.199464064089503,0,-5.497374946153897,-0.0422530211508274,1.7724138006275751,0,-0.1360787637531757,0,1,1,0,1.5146925448447344,-0.0240861495919821,0,-0.0422530211508274,1,-0.0669772028923034,0.0003032337302858
1,-3,6,0,0,-6.199464064089503,0,-7.603885809801951,-0.0132569503039121,0.4618431986847859,0,0.0101809576153755,0,1,1,0,1.5146925448447344,0.0345893927982875,0,0.0308059025555849,1,-1.820921897888184e-05,0.0017578122549151
2,-1,3,0,0,-9.014872783512212,0,-10.624310695946313,-0.2813561707735061,1.8189217347993445,1,-0.08406413346529,0,1,1,0,2.0088239744658827,-0.2537688496663715,0,-0.2813561707735061,0,0.0021532177925109,0.0091533817012201
11,-3,4,0,0,-9.014872783512212,0,-10.624310695946313,-0.1704291496425867,0.8801604820325402,0,-0.0549206733703613,0,1,1,0,2.0088239744658827,-0.0725858831568852,0,-0.022581789612487,0,-0.0009765625,-0.0003024690222364
2,-5,0,0,0,-9.014872783512212,0,-6.419618076555347,0.0550603661686182,0.9129993816619352,0,-0.0010456964373588,0,1,1,0,2.0088239744658827,0.0843550653813721,0,0.0848957505077123,0,-0.0046057477593421,0.0013454168147984
6,-5,0,0,0,-7.328473829941984,0,-9.238016334826423,0.0111256949603557,0.5864516175515249,0,-0.0453692264854908,0,1,1,0,2.19883358814192,-0.0438801930079446,0,-0.0472280904650688,1,-0.0052474737167358,0.0001432799163364
6,-5,0,0,0,-7.328473829941984,0,-9.238016334826423,0.0111256949603557,0.8867456327959395,0,-0.0453692264854908,0,1,1,0,2.19883358814192,-0.0433145267962817,0,-0.0472280904650688,0,-0.0052474737167358,-0.0001455418224263
1,-4,0,0,0,-9.014872783512212,0,-7.628578422392322,-0.0352590028196573,0.4521968529795686,0,-0.0048917233943939,0,1,1,0,2.0088239744658827,-0.0341271243558214,0,-0.0352590028196573,1,0.0011002533137798,0.0001172177079651
6,-4,0,0,0,-9.014872783512212,0,-7.510795386735939,-0.0587450116872787,0.5503252833959262,0,-0.0035887882113456,0,1,1,0,2.0088239744658827,-0.0619919969336712,0,-0.0587450116872787,0,-0.0063838474452495,6.621456563924311e-06
2,-9,0,0,0,-9.014872783512212,0,-12.010605057066204,-0.0824003964662551,1.1057921998022806,0,0.0267056003212928,1,1,0,0,2.0088239744658827,-0.0189803794957697,0,0.0239750575575082,1,0.0926109980791807,0.0003597493779066
8,-1,1,0,1,-9.014872783512212,0,-5.497374946153897,-0.0202058255672454,0.6615870757836149,1,0.0040048062801361,0,0,1,0,2.0088239744658827,0.0129478143433621,0,0.0202058255672454,0,-0.0022054314613342,0.0015340461414086
3,-8,0,0,0,-9.014872783512212,0,-12.010605057066204,-0.0546085834503173,-14.670588403009184,0,0.2675026953220367,0,1,1,0,2.0088239744658827,-0.1223312941031878,0,0.0223479178103654,0,0.2489156126976013,0.0039907719354885
1,-3,22,0,0,-8.791729232198003,0,-10.911992768398093,-0.0542012141086161,0.5501947844798529,0,-0.0470844507217407,0,1,1,0,3.1060803307228566,-0.0363142685500589,0,-0.0542012141086161,1,0.0013608587905764,0.0002863809128879
14,-1,2,0,0,-6.199464064089503,0,-8.272935438782836,0.0641214400529861,0.9445247795059366,1,0.0,0,1,1,0,1.5146925448447344,-0.0667084793535036,0,-0.0641214400529861,1,0.0,0.0006963795067759
15,-1,2,0,0,-6.542544915931073,0,-9.302554855963994,-0.0688854344189167,0.8293367238644969,1,0.0,0,1,1,0,2.767293034665071,-0.0718567802020432,0,-0.0688854344189167,1,0.0002145702019333,0.0012600030631898
1,-1,5,0,0,-8.678400546891,0,-7.9330676131604845,0.0023845620453357,0.5307962894592588,1,-0.0086957961320877,0,1,1,0,3.0985896589936988,0.1438079642752806,0,0.1774166412651538,1,-0.0027629546821117,-0.0004752599565413
1,-1,3,0,0,-8.791729232198003,0,-8.752508519044722,-0.048483707010746,0.3056685376140482,1,0.013699747622013,0,1,1,0,3.1060803307228566,-0.0563328282116909,0,-0.048483707010746,1,0.0176288560032844,0.0005930157091755
16,-1,2,0,0,-6.199464064089503,0,-8.139404046158313,-0.2402486503124237,1.3756923918503254,1,0.0,0,1,1,0,1.5146925448447344,0.0489403894254747,0,0.009076310351774,0,0.0,0.0004687594490594
2,-1,5,0,1,-6.654018782394191,0,-6.1641662820084795,0.0210783407092094,0.4206560077753138,1,0.0247184187173843,0,0,0,0,2.1210179685255763,-0.0210756129753453,0,-0.0210783407092094,0,0.0001606941223144,0.0003265808518226
1,-1,3,0,0,-6.199464064089503,0,-7.8362177871705665,-0.0679295249283313,13.632649495053336,1,0.0043301582336425,0,1,1,0,1.5146925448447344,-0.1010326909273862,0,0.1560813729020803,0,0.0006573796272277,8.007917553186448e-05
2,-8,0,0,0,-6.654018782394191,0,-12.010605057066204,-0.3071045577526092,0.084699493463459,0,-0.0289603024721145,0,1,0,0,2.1210179685255763,-0.1652954060649662,0,-0.0449998099056035,0,0.0041584447026252,0.0015307738890055
2,-1,6,0,0,-7.006658751120745,0,-11.317457876506259,0.0022707767784595,-0.6186317783086821,1,-0.0972310826182365,0,1,1,0,3.42799557481688,-0.0071644778443006,0,0.0022707767784595,0,-0.0687752962112426,0.001249183500902
15,-1,12,0,0,-7.385632243781933,0,-8.226415423147943,0.1604678854346275,0.3352906982621917,1,-0.003839261829853,0,1,1,0,4.952299717083292,0.1537934660896319,0,0.1604678854346275,1,1.633167266845703e-05,0.0002206130752185
2,-3,2,0,0,-7.006658751120745,0,-8.484244532450042,0.0020543932914733,0.2860417304729648,0,0.004798874258995,0,1,1,0,3.42799557481688,-0.0112934121690494,0,0.0020543932914733,0,0.0015234351158142,0.0024841380174876
1,-1,2,0,0,-8.966082619342782,0,-7.385632243781933,0.0321438466198742,-4.132612314882721,1,-0.1668456792831421,0,1,1,0,2.4203681286504293,0.0298969273646481,0,0.0321438466198742,0,0.0084390798583626,0.0026096872364481
1,-15,0,0,0,-8.181963660577109,0,-9.612709784267834,0.0812206608243286,0.0812676194743549,0,0.0014565885066986,1,1,0,0,2.07159836421881,0.0778779818686995,0,0.0812206608243286,0,0.0049268985167145,0.0009182362832249
6,-17,0,0,0,-8.966082619342782,0,-12.010605057066204,0.1360777094960212,-0.96782618509706,0,0.0,0,1,1,0,2.4203681286504293,0.0070982155267235,0,-0.0133355948773176,0,0.000265896320343,-2.448698664507358e-05
10,-7,0,0,0,-8.832551226718259,0,-12.010605057066204,0.0914656287059187,-0.79725446155798,0,0.0,0,1,1,0,2.2246235515243336,0.2946643050298349,0,0.1299865888732522,0,0.0127931591123342,-0.001855788471607
32,-4,0,0,0,-9.371547727450945,0,-7.967553789231654,0.0240999683737754,0.4627978138419131,0,0.0,0,1,1,0,2.0412203288596382,-0.0211714365998441,0,-0.0240999683737754,1,0.0,2.6241102511564102e-05
11,1,0,0,0,-7.405434871078112,0,-11.317457876506259,0.1101666092872619,1.0815311941617072,1,-0.0221078060567379,0,1,1,0,3.7441421327889857,-0.116942473397104,0,-0.1101666092872619,0,0.0032530054450035,0.0001633325116233
10,-2,0,0,0,-7.405434871078112,0,-10.218845587838148,-0.0398220531642437,0.267263650744697,0,0.0,0,1,0,0,3.7441421327889857,-0.0445682705878124,0,-0.0398220531642437,1,-0.0034382743760943,0.0003315003583176
10,-3,0,0,0,-8.181963660577109,0,-8.139404046158313,-0.0106805497780442,-0.078375632304386,0,0.0,0,1,0,0,2.07159836421881,-0.0102886655720684,0,-0.0106805497780442,1,-0.0004194360226392,0.0001772199607183
14,-3,0,0,0,-6.1641662820084795,0,-10.218845587838148,0.0610123984515666,-0.1050207703569192,0,-0.0990151241421699,0,1,0,0,2.7692938263429285,0.0612002119415771,0,0.0610123984515666,0,0.0,-0.0001957605265158
6,-3,0,0,0,-9.238016334826423,0,-12.010605057066204,-0.0126534402370452,0.5397130466019622,0,-0.0054365694522857,0,1,0,0,1.2124474313169082,0.0087769278522245,0,0.0126534402370452,1,-0.0007485598325729,0.0001623196649415
2,-17,0,0,0,-6.199464064089503,0,-6.086349259651672,-0.034871157258749,0.192411562620542,0,-0.0117843449115753,0,1,1,0,1.5146925448447344,0.0495789618435519,0,0.034871157258749,1,0.0008600950241088,-0.0014108077489904
16,-1,1,0,0,-6.199464064089503,0,-7.57978825822289,0.0064576417207717,0.2404030104415326,1,0.0,0,0,1,0,1.5146925448447344,0.0018068212223565,0,-0.0064576417207717,0,3.8605183362960815e-05,2.276596647721738e-05
12,-18,1,0,1,-6.199464064089503,0,-8.544869154266477,-0.0159845128655433,-6.102801657206847,0,0.0,0,0,1,0,1.5146925448447344,0.0139749698889578,0,-0.1364772524985521,1,0.0,-0.000407917829583
3,-5,0,0,0,-8.832551226718259,0,-12.010605057066204,0.0297769997268915,-0.4319666731438545,0,0.0013321638107299,0,1,1,0,2.2246235515243336,0.0257068341390954,0,0.0297769997268915,0,0.0173484422266483,9.264201551926252e-05
29,-6,0,0,0,-8.181963660577109,0,-7.4673102747962,0.3290227390825748,0.0798255639749641,0,-0.0892603769898414,1,1,0,0,2.07159836421881,0.0809662529468106,0,0.0767641607972829,0,0.0,1.5309246184376946e-05
10,-3,1,0,1,-9.066166077899764,0,-9.612709784267834,-0.0491010695695877,0.4019990442014194,0,-0.0035680495202541,0,0,1,0,2.3178525651248343,0.0459597395215597,0,0.0491010695695877,1,-0.0014017391949892,1.7133828874748257e-05
13,-1,0,0,0,-9.612709784267834,0,-8.791729232198003,-0.0749167129397392,0.5044789232359506,1,-0.0036821439862251,1,1,0,0,2.501435951739211,-0.0786359776225354,0,-0.0749167129397392,1,-0.0189198926091194,0.0001110311240108
1,-8,1,0,0,-6.199464064089503,0,-8.181963660577109,0.0507601499557495,0.3598720647120679,0,-0.0015110112726688,0,0,0,0,1.5146925448447344,0.0488184422763888,0,0.0507601499557495,1,0.0,0.0005208073816446
16,-19,0,0,0,-9.066166077899764,0,-6.086349259651672,-0.0216961521655321,-0.1750541028369596,0,0.0081752836704254,0,1,1,0,2.3178525651248343,-0.0233507558296224,0,-0.0216961521655321,0,0.0003445744514465,8.255178517397026e-05
6,-1,1,0,1,-6.542544915931073,0,-9.612709784267834,-0.0435627102851867,0.4797456305000249,1,-0.0561742857098579,1,0,0,0,2.767293034665071,0.0455981854881559,0,0.0615026652812957,1,-0.0012221299111843,-0.0002643779452357
3,-1,2,0,0,-6.654018782394191,0,-5.497374946153897,0.0752637889236211,-0.0117976425122421,1,-0.0052171237766742,0,1,1,0,2.1210179685255763,0.0736390940682066,0,0.0752637889236211,0,0.0024902820587158,0.000135867259666
13,-5,0,0,0,-6.654018782394191,0,-10.911992768398093,0.1085893884301185,2.211388912884267,0,0.0,0,1,1,0,2.1210179685255763,0.0755978634777037,0,0.1640931814908981,1,-0.0136840678751468,0.0004227026992025
7,-8,0,0,0,-7.385632243781933,0,-9.066166077899764,-0.0062510725110769,1.5603229929174225,0,-0.0103311389684677,0,1,1,0,4.952299717083292,-0.01178177479801,0,-0.0062510725110769,0,0.0005229711532592,-6.179777477001479e-05
12,-6,0,0,0,-7.385632243781933,0,-10.911992768398093,0.0178681015968322,-0.6413071800687682,0,0.0,0,1,1,0,4.952299717083292,0.0403225712978279,0,0.0178681015968322,0,-0.0020018741488456,2.043679406080537e-05
10,-3,3,0,0,-8.576617852581057,0,-5.862136761148557,-0.0167430862784385,0.6368688474697883,0,0.0632637068629264,0,1,1,0,2.327277705584417,-0.0206834209582256,0,-0.0167430862784385,0,0.0060157179832458,0.0008090082636643
14,-1,14,0,0,-8.181963660577109,0,-5.862136761148557,-0.0011491626501083,-0.497185725014166,1,0.0,1,1,0,0,2.07159836421881,-0.0028476162193988,0,-0.0011491626501083,0,0.0,0.0003223184996671
39,-5,0,0,0,-8.714768191061875,0,-8.427086118610093,0.0576884448528289,-0.8762242619750182,0,0.0,0,1,1,0,2.6888188391743224,-0.1066467113235369,0,-0.0314261633601934,0,0.0,0.0001650379660228
