frequency_matrix_verb,uid_iphrase,m_verb,word_form_similarity,text,uid_idoc,matrix_subject1v3,position_matrix_verb,subject_form_CC_subject1v4,matrix_subject1v2,subject_form_CC_subject1v2,length_matrix_verb_to_CC,length_CC_remainder,uid_jaeger,matrix_subject1v4,uid_avgStep,mverb,uid_amp,uid_var,that_omission,length_CC_onset,subject_form_CC_subject1v3,frequency_CC_subject_head,uid_biggestStep
-8.139404046158313,0.1517494440416407,1,0," He remembered feeling resentful that she was crying and he did not even understand why.
",0.0013803130584721,1,1,1,0,0,-1,0,1.791759469228055,0,-0.0123963807496467,remembered,-0.0011752359569072,0.0074953607470938,1,0,0,-7.405434871078112,-0.2299783285707235
-7.9852533663310545,0.1201698449630921,3,0," He remembered feeling resentful that she was crying and he did not even understand why.
",0.1429914087057113,0,13,1,0,0,-1,0,2.639057329615259,1,0.0244924836591178,understand,-0.0013138148933649,0.0183365610754255,1,0,0,-10.911992768398093,0.1770716868340969
-8.139404046158313,-0.0244161506885692,1,0," Now he remembered that they always ate in the dining room, and when they did play board games, it was always on the coffee table in the living room.
",0.0408180058002471,1,2,0,0,0,-3,0,1.791759469228055,0,0.0080926669541225,remembered,0.0004157852381467,0.0023575574023805,0,1,1,-8.714768191061875,0.0819824170321226
-7.405434871078112,-0.0004941944677668,1,0," He felt that it was a coming-of-age moment.
",0.0136132910847663,1,1,1,0,0,-4,0,3.2188758248682006,0,0.0068520236421715,felt,-3.577210009098053e-05,0.0057802894972341,0,0,0,-10.911992768398093,-0.0328380912542343
-6.199464064089503,0.0022512622191711,1,0," Back out in the mall, Cara is wailing, which could start an asthma attack, so to distract her I say, “You want a cookie?”
",0.0050311535596847,0,22,0,0,0,-1,0,1.157180642819177,0,0.0028883049061762,say,-0.0006635449826717,0.0058829195652677,1,1,1,-6.742746898002876,0.0791023820638656
-6.199464064089503,-0.0610939972102642,1,0," She perks up the way Shelby, our Shetland Sheepdog does, when you say ‘treat.’
",-0.095175564289093,0,14,1,1,0,-1,0,1.157180642819177,0,-0.017533524423128,say,0.0051924437284469,-0.005838723962977,1,0,0,-12.010605057066204,0.0345782488584518
-7.328473829941984,-0.0043997301900087,1,0," My mom had to buy stuff, like gym shorts for me and underwear for herself, so I told her that I’d take Cara with me while she bought her stuff.
",-0.001439444720745,0,19,1,0,0,-4,0,2.890371757896165,0,0.0039837465965174,told,0.0008106529712677,0.0009872846744047,0,0,0,-6.419618076555347,-0.0026061385869979
-8.139404046158313,-0.0056526961935949,1,0," Remember you have school tomorrow.”
",0.0407816171646118,0,0,0,0,0,-1,0,1.791759469228055,1,0.0341638786984341,Remember,0.000741085037589,0.0211121648408905,1,1,1,-5.497374946153897,0.0809485912322998
-6.1641662820084795,0.0146746914953184,1,0," Everyone knew, beyond belief or necessity that the time had come.
",0.0240936577320098,1,1,1,0,0,-5,0,2.901999795891284,0,-0.0058294096961617,knew,-0.0007684584707021,0.0092565602723707,0,0,0,-6.702337359664999,0.0448340773582458
-8.347043410936557,-0.038645331314691,1,0," And as they swam they sang, their voices born on the winds and the salt and the rain, and we could hear them singing, He is coming, He is coming.
",-0.0320467054843902,0,23,0,0,0,-1,0,1.3609765531356008,1,-0.0119936207418932,hear,-0.0039105396717786,-0.0002887614412167,1,1,1,-9.931163515386368,-0.0694850664585828
-6.1641662820084795,-0.0476085467704484,1,0," Knowing that he had already been flying straight for longer than was advisable, Chalmers altered his course to attempt to throw off any pursuers.
",-0.0386661887168884,0,0,1,0,0,-4,0,2.901999795891284,1,0.0206961905184601,Knowing,-9.263865649700163e-05,-0.0023802904178234,0,0,0,-9.302554855963994,-0.0665682852268219
-6.542544915931073,-0.005964754359133,1,0," Chalmers saw his friends run forward as their names were called out, scrambling into cockpits, pulling on helmets and performing last-minute safety checks.
",0.0232539847493171,0,1,1,0,0,-1,0,2.423537703411708,1,0.031281534343811,saw,-0.0016814246773719,0.0082777354378365,1,2,0,-8.078779424341878,-0.0577870458364486
-6.542544915931073,0.0071525878779459,1,0," And as I ran along the shore, crushing sleeping flowers with heedless feet and maddened ever by the fear of unknown things and the lure of the dead faces, I saw that the garden had no end under that moon; for where by day the walls were, there stretched now only new vistas of trees and paths, flowers and shrubs, stone idols and pagodas, and bendings of the yellow-litten stream past grassy banks and under grotesque bridges of marble.
",0.000784158706665,0,32,1,0,0,-3,0,2.423537703411708,0,0.0105703961583895,saw,9.991973638534546e-05,0.0021323185249917,0,2,0,-5.497374946153897,0.0016355738043785
-6.1641662820084795,-0.0145398429755506,1,0," And knowing that to this sunken place all the dead had come, I trembled and did not wish again to speak with the lotos-faces.
",-0.0206770896911621,0,1,1,0,0,-10,0,2.901999795891284,1,0.0078744383617526,knowing,0.0007514432072639,0.0012666741232193,0,0,0,-6.702337359664999,-0.0104074999690055
-6.542544915931073,0.0588931742081926,1,0," So I watched the tide go out under that sinking moon, and saw gleaming the spires, the towers, and the roofs of that dead, dripping city.
",0.0606070905923843,0,13,1,0,0,-1,0,2.423537703411708,1,-0.0048184109562557,saw,-0.0014761034399271,0.0017542330585654,1,15,0,-10.911992768398093,-0.0018023252487182
-6.542544915931073,-0.0053865764373045,1,0," Nor had my flesh trembled without cause, for when I raised my eyes I saw that the waters had ebbed very low, shewing much of the vast reef whose rim I had seen before.
",0.0005316361784934,0,15,1,0,0,-5,0,2.423537703411708,0,-0.0004969194814944,saw,0.0001797936856746,0.00226471451034,0,0,0,-11.317457876506259,-0.0330191701650619
-6.542544915931073,0.0251590125476728,1,0," And when I saw that the reef was but the black basalt crown of a shocking eikon whose monstrous forehead now shown in the dim moonlight and whose vile hooves must paw the hellish ooze miles below, I shrieked and shrieked lest the hidden face rise above the waters, and lest the hidden eyes look at me after the slinking away of that leering and treacherous yellow moon.
",0.0237108170986175,0,3,1,0,0,-6,0,2.423537703411708,0,0.0045679679085702,saw,0.0003593955188989,0.0007519976298926,0,0,0,-12.010605057066204,0.0339979920536279
-6.1641662820084795,-0.0839529119279475,1,0," I don’t like the doctor, but I don’t know why.
",-0.0815433114767074,0,11,1,0,0,-1,0,2.901999795891284,1,0.016652687172728,know,0.0004615578800439,-0.0054061435029149,1,0,0,-10.624310695946313,-0.1629633605480194
-7.385632243781933,0.0065110856385416,1,0," In the background, shining, is Renata, who is young and healthy and good, raising her arm to show her grandmother that the chip is nothing, nothing at all.
",0.0005765855312347,0,21,1,0,0,-5,0,3.5263605246161616,1,0.0107160981200011,show,-0.000259893015027,-0.0008120122301204,0,0,0,-9.612709784267834,0.0009320806711912
-6.199464064089503,-0.0017065064469624,1,0," Most people would say it started with the Fireflies, but they'd be wrong.
",0.0074460431933403,0,3,0,0,1,-1,0,1.157180642819177,1,0.0100457658930346,say,5.167350172996521e-05,0.004378771259042,1,1,0,-7.35664470690868,0.0150812715291976
-6.654018782394191,0.0047592181830652,1,0," ""I think Siri died, they scooped him out and threw him away and you're some whole other kid that just, just grew back out of what was left.
",-0.0001262128353118,0,2,1,0,0,-1,0,1.9892904446855384,0,0.009493306585971,think,0.0116596817970275,0.0026958476346297,1,1,0,-8.321725602952268,0.0113904476165771
-6.199464064089503,0.0100853215733711,1,0," I couldn’t say I blamed her.
",0.0007332563400268,0,3,0,0,0,-1,0,1.157180642819177,1,0.0166708016768097,say,0.0008108839392662,0.006857984292705,1,1,0,-10.624310695946313,0.0027976855635643
-6.199464064089503,0.0007649360028891,1,0," Although I will say that a pixie hiding in the sink among the dirty soup bowls makes doing the dishes an adventure.
",-0.0069429352879524,0,3,1,0,0,-3,0,1.157180642819177,1,-0.0154593527876576,say,0.0006773043423891,-4.304359576472183e-05,0,11,0,-6.086349259651672,-0.0145864635705947
-7.328473829941984,0.0184402540608337,1,0," “I keep trying to tell myself that this is cool.
",0.0349029153585433,0,5,1,0,0,-4,0,2.890371757896165,1,0.004779690741138,tell,0.0006330013275146,0.0115824542737832,0,0,0,-9.931163515386368,0.0698044002056121
-9.612709784267834,-0.0276233257654194,1,0," I realized that I, too, hated the pixies.
",0.1358706915182108,0,1,0,0,0,-3,0,1.7047480922384253,0,0.027474867391654,realized,0.0011081509292125,-0.0016435332790787,0,2,0,-10.218845587838148,0.3059670142829418
-8.203942567295885,-0.0002781409605899,1,0," In two months Carroll had learned that her parents lived on a farm several miles outside of town; that they sold strawberries in summer, and Christmas trees in the winter.
",-0.0007093250751495,0,5,1,0,0,-3,0,2.70805020110221,1,-0.0065250783484701,learned,0.0014884704723954,-0.0009785700460358,0,2,0,-7.967553789231654,0.0225451588630676
-6.1641662820084795,-0.0270762771722815,1,0," He knew that they never left the farm; instead, the world came to them in the shape of weekend picnickers and driveby tourists.
",-0.0144150629639625,1,1,0,0,0,-3,0,2.901999795891284,0,0.0243695107742379,knew,-0.0003988053649663,0.0078879257559524,0,1,1,-7.57978825822289,-0.0282011777162551
-6.654018782394191,0.0166759801407655,1,0," she thinks that you lack a serious nature.""
",-0.0023658573627471,1,1,0,0,0,-3,0,1.9892904446855384,0,0.0334896611360212,thinks,-0.0015268437564373,0.0058601907721737,0,1,1,-10.624310695946313,0.0001084096729755
-6.542544915931073,-0.003685445391706,1,0," “I didn’t see your lips move at all.”
",-0.0005964040756225,0,4,1,0,0,-1,0,2.423537703411708,1,-0.0094535551187428,see,-0.0004864707589149,0.0007339368499311,1,2,0,-7.7764985524689445,-0.0016578212380409
-9.238016334826423,-0.0081292321844087,1,0," Something a little lighter this week, I hope you enjoy it.
",0.0216772556304931,0,8,0,0,0,-1,0,1.1631508098056809,0,0.0076785173553686,hope,-0.0004162527620792,0.0034006472493126,1,1,1,-8.752508519044722,0.0430216453969478
-6.654018782394191,0.0481088765474976,1,0," But I think I needed something a little less dark, and there are some quite sombre tales coming up in the coming weeks.
",0.0650786980986595,0,2,0,0,0,-1,0,1.9892904446855384,0,0.0141725824028253,think,0.0032168217003345,0.0076286990177848,1,1,0,-7.328473829941984,-0.025505818426609
-7.006658751120745,-0.0533727888667951,1,0," Now, instead of reversing the levers, I had pulled them over so as to go forward with them, and when I came to look at these indicators I found that the thousands hand was sweeping round as fast as the seconds hand of a watch—into futurity.
",-0.0521152168512344,0,31,1,0,0,-6,0,2.9245047642656234,0,0.0034734214777006,found,0.0003120061010122,0.0001948119122326,0,0,0,-11.317457876506259,0.026564747095108
-7.385632243781933,0.0068380569580656,1,0," Only a slight oily swell rose and fell like a gentle breathing, and showed that the eternal sea was still moving and living.
",0.0127957537770271,0,14,1,0,0,-7,0,3.5263605246161616,1,0.0047766640440871,showed,0.0015835464000701,0.0038411030639191,0,0,0,-7.7764985524689445,0.0260675102472305
-9.177391713009987,0.0087181555352321,1,0," There was a sense of oppression in my head, and I noticed that I was breathing very fast.
",-0.0081460177898406,0,12,1,0,0,-4,0,1.7346010553881064,0,0.0327098447371993,noticed,0.0013535749167203,0.0070529314853079,0,0,0,-12.010605057066204,-0.0149375069886446
-6.542544915931073,-0.0078042077361559,1,0," “Far away up the desolate slope I heard a harsh scream, and saw a thing like a huge white butterfly go slanting and fluttering up into the sky and, circling, disappear over some low hillocks beyond.
",0.0025229156017303,0,14,1,0,0,-1,0,2.423537703411708,1,0.0094578622340226,saw,-0.001760821789503,0.0009988598439211,1,7,0,-6.08101591367631,-0.0049162358045578
-6.542544915931073,-0.0358903472099387,1,0," I could see the many palps of its complicated mouth flickering and feeling as it moved.
",-0.0108534693717956,0,2,1,0,0,-1,0,2.423537703411708,1,-0.0558085393805811,see,0.0002754088491201,0.0002336118769966,1,7,0,-12.010605057066204,-0.0216348413378
-9.238016334826423,-5.2756458324809685e-05,1,0," Then there is a big problem on Earth, and the people of Earth forget we are here.
",-0.0033049285411834,0,14,0,0,0,-1,0,2.0794415416798357,1,0.0028036074625731,forget,-0.0005903504788875,0.0021180918498888,1,1,1,-5.862136761148557,-0.0078867338597774
-6.199464064089503,-0.0986772249593879,1,0," We said the first people came out of the sun.
",-0.1064775437116622,1,1,1,0,0,-1,0,1.157180642819177,0,0.0066766433417797,said,-0.0129835382103919,-0.0211418349466373,1,3,0,-6.702337359664999,-0.1309344545006752
-9.014872783512212,-0.0151675421940652,1,0," I fell asleep thinking about how I wished that the Scathalos outrunners were gone.
",-0.0034649819135665,0,7,1,0,0,-6,0,2.995732273553991,0,0.0181071690953614,wished,0.0005097314715385,0.0030407226069115,0,0,0,-9.931163515386368,-0.0357061177492141
-8.576617852581057,-0.0039470096974557,1,0," Most versions in English are called The Chemical Wedding of Christian Rosencreutz, which suggests (and most people who’ve heard of it suppose) that the wedding is Christian’s.
",0.0014968663454055,1,14,1,0,0,-2,0,3.4339872044851463,0,-0.0098212717352287,suggests,0.0001450814306735,-0.0006801791255933,0,0,0,-11.317457876506259,0.0048837959766387
-6.542544915931073,0.0104832647660274,1,0," All of a sudden a terrible wind blew up, so strong that I thought the hill my little house was built on would be blown apart – but I’d seen the Devil do things as bad as this before (the Devil had often tried to harm me), so I took heart and went on meditating.
",0.0138377398252487,0,31,1,0,0,-1,0,2.423537703411708,1,0.0067741152202387,seen,-0.0008012950420379,0.0023261037176914,1,2,0,-6.20246256708576,0.0177756547927856
-7.405434871078112,0.0496024571867151,1,0," Till I felt somebody touch me on the back.
",0.003712385892868,0,2,0,0,0,-1,0,3.2188758248682006,0,0.0827109701724516,felt,-0.0034773871302604,0.0168403151785563,1,1,1,-8.752508519044722,0.0038057640194892
-7.405434871078112,-0.0067783698592095,1,0," I felt my coat tugged at, and tugged again, and at last I looked around.
",-0.0038314834237098,0,1,1,0,0,-1,0,3.2188758248682006,0,0.0002589783284301,felt,-0.0016106832772493,0.0010626224243507,1,2,0,-10.624310695946313,-0.0074110776185989
-7.006658751120745,0.0148378804609267,1,0," I found that the lion, in place of his sword, now held a rather large plaque.
",0.0116808712482452,0,1,1,0,0,-3,0,2.9245047642656234,0,0.0054811105752984,found,-0.0012456867843866,0.0023785603647462,0,3,0,-8.003271871833732,0.0063379313796758
-7.328473829941984,0.0002310062145702,1,0," Examining this, I could tell that it had been taken from those ancient monuments I’d seen and put here for some special reason.
",0.0055768899619579,0,5,1,0,0,-3,0,2.890371757896165,1,0.0052118823075523,tell,-0.0010909214615821,0.0039415579724831,0,0,0,-6.419618076555347,0.0116594657301902
-8.966082619342782,0.0053579416746895,1,0," The Independent reported self-medicating ants a first among insects.
",-0.058730054517365,0,2,1,0,0,-1,0,2.3513752571634776,1,-0.0664106233884672,reported,0.0018148329108953,-0.0457605369526979,1,4,0,-12.010605057066204,0.1185077186673879
-6.1641662820084795,-0.0056462491179858,1,0," This means the experimenter doesn't know which ants belong to which treatment, so it's impossible to influence the results with 'observer bias'.
",-0.0069561153650283,0,6,1,0,0,-1,0,2.901999795891284,1,-0.0041214142467886,know,-0.001048038713634,-0.0001186236773068,1,2,0,-9.708019964072157,-0.0020681917667388
-8.139404046158313,-0.0119394464011507,1,0," I remember going into Hollywood Magic and wanting that big red box with the dragons on it and I didn't even know what it did.
",-0.0063315629959106,0,1,1,0,0,-1,0,1.791759469228055,0,-0.0156790829616887,remember,-0.0032643303275108,-0.0057273038867475,1,0,0,-6.08101591367631,-0.0156271681189537
-6.542544915931073,0.0057912708998754,1,0," Moreover, seeing someone perform on the internet takes away the use of our senses, originality and imagination that reading and thinking about magic can produce.
",0.0058031901717185,0,2,0,0,0,-1,0,2.423537703411708,1,-0.0022122027659834,seeing,0.000300420448184,0.0025441636104055,1,1,1,-9.120233299170039,0.0115882605314254
-8.678400546891,0.0054033572805372,1,0," And the head of NATO, Hoop Scheffer, he has explained that NATO must take on responsibility for ensuring the security of pipelines and sea lanes, that is NATO must be a guarantor of energy supplies for the West.
",0.0009365975856781,0,11,1,0,0,-4,0,2.639057329615259,1,0.0073257028588638,explained,-0.0002667475491762,0.0013060790695463,0,0,0,-6.419618076555347,0.001604301854968
-6.654018782394191,-0.006407174427589,1,0," Santorum the person has been in the news throughout the primary season, and we thought it would be interesting to try to create a delicious drink that mimicked the appearance of the Dan Savage meaning of ""santorum.""
",-0.0012733414769172,1,15,1,0,0,2,0,1.9892904446855384,0,0.0045053130567042,thought,-0.0007715392857789,0.0024946640613215,1,0,0,-10.218845587838148,-0.0023739486932754
-6.654018782394191,-0.00323221812235,1,0," Do you think it was an appropriate form of satire for Dan Savage to popularize the definition of the santorum neologism created in his advice column?
",0.0809548497200012,0,2,1,0,0,1,0,1.9892904446855384,1,-0.0072404179001046,think,-0.0005301050841808,-0.0039962931199544,1,0,0,-9.612709784267834,0.1617506928741932
-6.654018782394191,0.0178483629209641,1,0," Did you think when you created it that the Santorum cocktail would receive this news coverage?
",8.96751880645752e-05,0,2,1,0,0,-6,0,1.9892904446855384,1,0.0264494591871933,think,0.0001428835093975,0.0040561276872379,0,0,0,-8.272935438782836,0.0003345124423503
-8.203942567295885,-0.057725504040718,1,0," What was your first reaction upon learning there was an undiscovered ecosystem under the ice in the Ross Sea?
",-0.0660422891378402,0,6,1,0,0,-1,0,2.70805020110221,1,-0.0094014657808563,learning,0.0005068238824605,-0.0067727229178375,1,10,0,-5.862136761148557,-0.0558731257915496
-9.066166077899764,-0.004857893072948,1,0," Although I am sure that being there would enhance my understanding of the animals and the system in which they live, and would help me formulate more and better questions about the anemones, ship time is expensive, especially in Antarctica, and if there are biologists whose contribution is predicated on being there, they should have priority to be there.
",-0.0033361501991748,0,3,1,0,0,-5,0,1.845826690498331,1,0.0029961233819657,sure,0.0004907455295324,0.0007673319279197,0,0,0,-10.401167144632103,-0.0068650618195533
-9.302554855963994,-0.0025511470134469,1,0," By comparing my observations to what my colleagues and predecessors had found, I figured out what group it belongs to, and was able to determine that within that group, it was a new species.
",0.0093654096126556,0,26,1,0,0,-8,0,2.70805020110221,1,-0.0130543620619285,determine,0.0006573405116796,-0.0026283630460589,0,0,0,-12.010605057066204,3.137253224849701e-05
-8.139404046158313,0.0096274977539094,1,0," I remember one of our ads that I had put in said, ""If you think nice girls don't do S&M,"" -- I forgot what the rest of it said --
",0.0043683350086212,0,1,1,0,0,-1,0,1.791759469228055,0,0.0106136253603347,remember,-0.0029082559049129,0.0009758164698141,1,9,0,-6.199464064089503,0.0087477304041385
-6.654018782394191,0.0021884490694538,1,0," And that ad had pulled so many girls, because they -- I think they all thought that nice girls don't do this.
",-0.0001066923141479,0,13,0,0,0,-1,0,1.9892904446855384,0,0.002036801800526,think,0.0020606033504009,0.0011195551283827,1,2,1,-6.654018782394191,0.0018522255122661
-6.654018782394191,0.0001689512134781,1,0," And that ad had pulled so many girls, because they -- I think they all thought that nice girls don't do this.
",-0.0002693831920623,1,16,1,0,0,-6,0,1.9892904446855384,0,0.0005262554211918,thought,-0.0005972012877464,0.0009917516737202,0,0,0,-6.20246256708576,-0.0011269077658653
-6.199464064089503,0.0516072884978106,1,0," And a bunch of them had called and they said, ""Wow.""
",-0.0693143904209137,1,9,1,0,0,-1,0,1.157180642819177,0,0.0020948063582181,said,-0.0019536390900611,0.0056566880748407,1,0,0,-12.010605057066204,-0.1408737078309059
-6.654018782394191,0.0008466115481603,1,0," And I think I remember, a bunch of guys called because of that also.
",-0.0033832341432571,0,2,0,0,0,-1,0,1.9892904446855384,0,-0.0162395463868354,think,0.0023062601685523,0.0036752146165675,1,1,0,-8.139404046158313,-0.0067361891269683
-8.139404046158313,-0.0010114015312865,2,0," And I think I remember, a bunch of guys called because of that also.
",0.0055496394634246,0,4,1,0,0,-1,0,1.791759469228055,0,0.0026194232904041,remember,0.0024549216032028,0.0047864259070468,1,4,0,-7.1202559288444505,0.0109855532646179
-9.238016334826423,-0.0091233005183503,1,0," We hope that in time, we will have millions of articles with many of them having featured status.
",-0.0065274983644485,1,1,1,0,0,-7,0,1.1631508098056809,0,-0.0020224098987572,hope,-0.0016503250226378,-0.0008174556303944,0,0,0,-5.497374946153897,-0.0133135616779327
-9.612709784267834,-0.0001561963577675,1,0," That said, we are realistic enough to realize that this goal will take decades to achieve.
",0.0071139484643936,0,8,1,0,0,-5,0,1.7047480922384253,1,0.0055319624405135,realize,-0.0009108707308769,0.0034240596960101,0,0,0,-6.419618076555347,-0.0164597928524017
-6.654018782394191,0.0219897193900445,1,0," I think that providing people with a practical education is one of the most empowering things you can offer a person.
",0.0134769678115844,0,1,1,0,0,-9,0,1.9892904446855384,0,0.0177785656959205,think,5.5909156799316406e-05,0.0047973138908095,0,0,0,-7.616155902393765,0.0191869735717773
-6.654018782394191,-0.0961954236106827,1,0," I think that building a universal how-to manual would be a tremendous gift for the world.
",-0.0955465584993362,0,1,1,0,0,-3,0,1.9892904446855384,0,0.0122680879544978,think,0.0018393825739622,-0.0084064820367232,0,0,0,-11.317457876506259,-0.1894687712192535
-7.4673102747962,0.0133109609463385,1,0," However, paying people to write and edit articles ultimately means that you have to make one of two sacrifices.
",0.0056717917323112,0,10,0,0,0,-3,0,2.751535313041949,1,-0.0175358579347008,means,0.0001162663102149,0.0028275096109701,0,1,1,-5.497374946153897,0.0113555043935775
-6.654018782394191,-0.0671030185410692,1,0," I wasn't interested in making either of these sacrifices, as I think the world's how to manual needs to be high quality AND comprehensive.
",0.0695798099040985,0,13,1,0,0,-1,0,1.9892904446855384,0,-0.0058982450615173,think,0.000584652647376,0.0011569576160295,1,6,0,-7.328473829941984,0.004803767427802
-8.514097495599724,0.1058098523165372,1,0," So ultimately I decided that eHow's model would not build the resource I envisioned.
",0.1032737344503402,0,3,1,0,0,-7,0,2.803360380906535,0,-0.0301217845339766,decided,0.0009968299418687,-0.0120497312238191,0,0,0,-7.967553789231654,-0.293794110417366
-8.181963660577109,-0.1252186754119326,1,0," I believe that offering this right to fork has been a key element of our success thus far.
",-0.1331291794776916,0,1,1,0,0,-3,0,2.03688192726104,0,0.0045828114574154,believe,-0.001074893400073,-0.0106117260317665,0,0,0,-11.317457876506259,-0.0366410352289676
-6.654018782394191,-0.0976677069445072,1,0," Why do you think the Paralympic movement has so little visibility in the US compared to other countries like Australia, the United Kingdom and even Canada?
",0.1475687325000763,0,3,1,0,0,-1,0,1.9892904446855384,1,0.0143789479178844,think,0.0006030239164829,-0.0009385552083338,1,3,0,-5.497374946153897,0.295500461012125
-8.139404046158313,-0.0552361967242372,1,0," Remember that there is a nine-hour difference between Sochi and New York, and a 12-hour difference between Sochi and the US West Coast.
",-0.0583331137895584,0,0,1,0,0,-3,0,1.791759469228055,1,0.004564199851419,Remember,-5.427747964859009e-06,-0.0018867153387482,0,24,0,-5.862136761148557,0.0074021145701408
-6.654018782394191,-0.0172812135226425,1,0," I think that a vibrant public domain is very important to a healthy world, and so I thought: here's a way to help the cause.
",-0.01530322432518,0,1,1,0,0,-8,0,1.9892904446855384,0,0.0032988483788161,think,0.0002666059881448,0.0009237966127474,0,0,0,-8.609407675404048,-0.0019528269767761
-7.006658751120745,-0.0793782376792656,1,0," Browsing the catalog, I find that the quality of the spoken audio varies greatly from text to text or even from chapter to chapter.
",-0.0805176794528961,0,5,1,0,0,-3,0,2.9245047642656234,0,0.009655612571287,find,0.0006003361195325,-0.0053846152741396,0,6,0,-9.302554855963994,0.0225809812545776
-8.966082619342782,0.0201605583585443,1,0," You'll note we offer a couple of versions of some books.
",0.0317424684762954,0,2,0,0,0,-1,0,1.6582280766035324,1,0.0027692834386131,note,0.0020718835294246,0.0058386358752684,1,1,1,-8.226415423147943,0.0589912496507167
-7.006658751120745,-0.0066602706227559,1,0," we find it makes things clear and easy to say: published works, public domain, and leave it at that.
",0.0069426298141479,1,1,1,0,0,-1,0,2.9245047642656234,0,0.0187305372664815,find,-0.0036685112863779,0.0035199654846775,1,14,0,-6.086349259651672,-0.0023430585861206
-6.199464064089503,-0.019881301211949,2,0," we find it makes things clear and easy to say: published works, public domain, and leave it at that.
",-0.0127766653895378,0,9,1,0,0,-1,0,1.157180642819177,1,0.0092345917001072,say,-0.0008558388799428,0.0013690417135942,1,0,0,-12.010605057066204,-0.0213289111852645
-6.654018782394191,0.0243019307885939,1,0," We just didn't play as well as we thought we would.
",0.017753928899765,1,9,0,0,0,-1,0,1.9892904446855384,0,0.010912979917512,thought,0.0001446977257728,0.0032084510834864,1,1,1,-9.525698407278204,0.035642422735691
-7.4673102747962,0.0024712898421597,1,0," So the World Cup is ... it's good to be able to do well at the World Cup, to be placed, but it also means that you get a really good opportunity to know where you're at in that two year gap between the Paralympics.
",0.0014283657073974,1,27,0,0,0,-3,0,2.751535313041949,0,0.0016513182653224,means,0.0002860594540834,0.0002505231088705,0,1,1,-6.236053511521796,0.0030729938298463
-6.1641662820084795,-0.0074239341666301,1,0," Do you know what it's like to be chased by the Ghost of Failure while staring through Victory's door?
",-0.0114619731903076,0,2,1,0,0,2,0,2.901999795891284,1,-0.0111537829270937,know,-0.0034739337861537,-0.0036232378955155,1,0,0,-7.405434871078112,-0.0229666233062744
-8.347043410936557,-0.0367078137873061,1,0," Cheer the team today; (your boys in orange and blue) Let them hear you shout as they fight for what's mightily due
",-0.0245434194803237,0,15,0,0,0,-1,0,1.3609765531356008,1,0.0264564300074227,hear,-0.0047432035207748,0.0061443442223354,1,1,1,-10.624310695946313,-0.0512469112873077
-6.199464064089503,-0.0053376700063901,1,0," Then earlier this year these shirts started to come out that said, ""Poet says We Know"".
",-0.0005295500159263,1,11,1,0,0,-1,0,1.157180642819177,0,0.0006948909550709,said,-0.000642173923552,0.0031544480605222,1,1,0,-6.199464064089503,0.0509843528270721
-6.199464064089503,-0.0187058838660872,1,0," Then earlier this year these shirts started to come out that said, ""Poet says We Know"".
",-0.0137035176157951,0,15,0,0,0,-1,0,1.157180642819177,1,0.0053887333083701,says,-0.0011293739080429,0.0017112380220397,1,1,1,-6.1641662820084795,-0.0045322179794311
-6.199464064089503,-0.0089847581510088,1,0," With tears in her eyes she said, ""Thank you, Mets Poet, thank you.""
",-0.0093595832586288,1,6,1,0,0,-1,0,1.157180642819177,0,-0.0050985378251351,said,-0.0001372583210468,2.0715925671419e-05,1,0,0,-8.752508519044722,-0.0935841500759124
-6.199464064089503,-0.1121898274868726,1,0," In an interview with Terry Gross, Stephen Colbert said of his time at Second City that they had decided on not doing political humor and, in particular, hackneyed political humor such as Ted Kennedy drinking jokes.
",-0.0150479859310155,0,9,1,0,0,-4,0,1.157180642819177,1,-0.0085063371795396,said,-0.0014857221394777,-0.0042890066396157,0,0,0,-8.514097495599724,0.0851087123155593
-6.654018782394191,-0.0413465564061577,1,0," I think it’s important we have an original take on those things.
",-0.0400607734918594,0,1,1,0,0,1,0,1.9892904446855384,0,0.0055527573007912,think,-0.0029158871620893,-0.0021305245895887,1,0,0,-8.609407675404048,-0.0816520750522613
-6.654018782394191,0.0043398196256559,1,0," Mr. President, as a Nobel Peace Prize recipient and as one of the fathers of the modern peace process in Israel, do you still think that there is a future to the peace process?
",0.0067035481333732,0,26,1,0,0,-3,0,1.9892904446855384,1,0.0023912840631899,think,-0.0039229057729244,0.0012798618814084,0,6,0,-5.862136761148557,0.0134006589651107
-7.4673102747962,-0.0001850744571398,1,0," Customs cannot check what a scientist has in his mind, they can see what he has in his pocket but not what he has in his mind so it’s uncontrolled; it means that borders aren’t important and distances aren’t important.
",0.0041499808430671,1,35,1,0,0,-5,0,2.751535313041949,0,0.0066279513233586,means,-0.0016057724133133,0.0016978149882262,0,0,0,-8.609407675404048,-0.0136070549488067
-6.654018782394191,-0.0686682998287406,1,0," They think that modernity may endanger their tradition.
",-0.021108865737915,1,1,1,0,0,-4,0,1.9892904446855384,0,0.064478741130895,think,-0.0033116322010755,0.0099151020076999,0,0,0,-12.010605057066204,0.0923300981521606
-6.542544915931073,-0.0584107977524399,1,0," It’s limitless, and you’ll see that the GNP of Israel is very close to the Saudis’.
",-0.0662004053592681,0,7,1,0,0,-8,0,2.423537703411708,1,-0.001464801961556,see,-0.0004489086568355,-0.0012075673626826,0,0,0,-9.612709784267834,-0.0971595253795385
