lemma:id	cchead:id	that	sentence

say:3	believe:7	1	 Paul McCartney said recently that he believes in using magic, and he does lots of charity, thinking that in this way he will compensate for the CURSE OF GOD that is upon him and that took his wife's life because of his Satanism and involvement in black magic.

think:19	compensate:26	1	 Paul McCartney said recently that he believes in using magic, and he does lots of charity, thinking that in this way he will compensate for the CURSE OF GOD that is upon him and that took his wife's life because of his Satanism and involvement in black magic.

think:2	deceive:5	0	 He thinks he will deceive people in this way, so that the real McCartney will not be perceived.

report:42	prepare:6	0	 "The Bush administration is preparing its NATO allies for a possible military strike against suspected nuclear sites in Iran in the New Year, according to German media reports, reinforcing similar earlier suggestions in the Turkish media," reported UPI on December 30th.

claim:22	inform:29	1	 "The Berlin daily Der Tagesspiegel this week," continued UPI, "quoted 'NATO intelligence sources' who claimed that the NATO allies had been informed that the United States is currently investigating all possibilities of bringing the mullah-led regime into line, including military options.

inform:29	investigate:36	1	 "The Berlin daily Der Tagesspiegel this week," continued UPI, "quoted 'NATO intelligence sources' who claimed that the NATO allies had been informed that the United States is currently investigating all possibilities of bringing the mullah-led regime into line, including military options.

believe:21	sham:27	0	 Much of the violence aimed at American forces is coming from disgruntled Sunni factions that have their own militias, believe the last elections were a sham, and hold little political power in the government.

have:12	wear:16	0	 Unlike Iraq, Iran has not spent the last fifteen years having its conventional forces worn down by grueling sanctions, repeated attacks, and two American-led wars.

report:8	threat:25	0	 A MILNET brief issued in February 2005 reports, "Due to its position astride the Persian Gulf, Iran has constantly been a threat to the Gulf.

make:34	effective:47	0	 Even the small navy that Iran puts to sea is capable enough to harass shipping, and several cases of small boat operations against oil well heads in the Gulf during that period made it clear small asymmetrical tactics of the Iranian Navy could be quite effective."

state:5	cripple:12	1	 The missile's manufacturers state that one or two missiles could cripple a destroyer, and five missiles could sink a 20,000 ton ship.

recall:1	Exocet:6	1	 Recall that it was two Exocets that ripped the USS Stark to shreds in 1987, killing 37 sailors.

have:5	stand:7	0	 Virtually every credible analysis has Syria standing as the strongest military force in the Middle East after Israel.

say:11	hold:36	1	 Paul Craig Roberts, writing for The American Conservative, said in July of 2005 that "As a result of many years of persistent trade surpluses with the United States, the Japanese government holds dollar reserves of approximately $1 trillion.

think:32	Marcus:37	0	 When China's currency ceases to be undervalued, American shoppers in Wal-Mart, where 70 percent of the goods on the shelves are made in China, will think they are in Neiman Marcus.

take:6	overwhelm:15	1	 American citizens have for decades taken it as a given that our military can overwhelm and overcome any foe on the battlefield.

state:8	develop:13	1	 Recently, Russian president Vladimir Putin bluntly stated that Iran is not developing its nuclear capability for any reasons beyond peaceful energy creation, and pledged to continue assisting Iran in this endeavor.

say:2	no:3	0	 Logic says no, but logic seldom plays any part in modern American politics.

say:9	study:18	1	 5 - Number of years the Bush administration said in 2003 that global warming must be further studied before substantive action could be taken.

make:32	relay:41	0	 50
learn:8	suspect:15	1	 2.5 - Number of hours after Rumsfeld learnt that Osama bin Laden was a suspect in the 11 September attacks that he brought up reasons to "hit" Iraq.

say:6	do:21	0	 2000 - Year that Cheney said his policy as CEO of Halliburton oil services company was "we wouldn't do anything in Iraq".

discover:10	work:13	0	 62 - Percentage of gas masks that army investigators discovered did Not work properly in autumn 2002.

admit:18	screen:22	0	 5 - Number of major US airports at the beginning of 2004 that the Transportation Security Administration admitted were Not fully screening baggage electronically.

say:11	feel:14	0	 87 - Percentage of American families in April 2004 who say they have felt no benefit from Bush's tax cuts.

find:10	go:16	1	 49 - Percentage of Americans in April 2004 who found that their taxes had actually gone up since Bush took office.

admit:14	detain:16	0	 680 - Number of suspected al-Qa'ida members that the United States admits are detained at Guantánamo Bay, Cuba.

say:15	elect:20	0	 17 - On 17 November 2001, The Economist printed a correction for having said George Bush was properly elected in 2000.

believe:7	find:22	1	 34 - Percentage of Americans who believed in June 2003 that Saddam's "weapons of mass destruction" had been found.

believe:7	use:14	1	 22- Percentage of Americans who believed in May 2003 that Saddam had used his WMDs on US forces.

believe:7	complicated:15	1	 30 - Percentage of Americans who believe that "politics and government are too complicated to understand."

think:20	thing:25	0	 Now I'm the youngest and I just got my period so now we all have ours and he thinks it's a good thing?

be:2	happy:11	0	 He's always like "ohh you must be so happy to finally have yours, I wish I had mine!" and he isn't even joking.

wish:18	have:20	0	 He's always like "ohh you must be so happy to finally have yours, I wish I had mine!" and he isn't even joking.

think:2	make:13	0	 I think just living in a house with so many girls is making him go crazy?

think:5	name:9	0	 Hartpury College (I think that is the name, but if you type it in it should come up with an alternative suggestion), in Gloucestershire.

tell:13	know:17	0	 You shouldn't ask this question it's intimidating, if i tell you what people knows about Philippines you will blush, thank god many thinks i'm japanese just because of the way i keep myself, the way i talk and treat people, and the way i dress, so if you don't want nasty, insulting answers especially from those undesirable migrants like puttagenius, caloy, gro science, and irene.

think:27	Japanese:30	0	 You shouldn't ask this question it's intimidating, if i tell you what people knows about Philippines you will blush, thank god many thinks i'm japanese just because of the way i keep myself, the way i talk and treat people, and the way i dress, so if you don't want nasty, insulting answers especially from those undesirable migrants like puttagenius, caloy, gro science, and irene.

know:7	fast:12	0	 As a mytouch 4g owner I know the phone is pretty fast and their is no point installing a rom.

hope:1	read:3	0	 Hope you read through this.

be sure:3	dirt:7	0	 Are you sure it isn't dirt on the sensor?

say:4	restrict:10	0	 Your visa should say whether or not you are restricted to work in a specific sector.

think:44	infect:47	0	 I found a poor little mouse walking around in my friends house, and since I was able to catch it very easily (normally mice move at the speed of light), and since it was acting unresponsive, I thought it was infected with mouse poison, since my friend uses it.

know:2	die:8	1	 I know that the mouse will probably die, but I was wondering if there is any cure for mouse poison?

see:5	experience:9	0	 I just hate to see the poor dears experience a slow painful death that way :( .

decide:7	go:10	0	 I am very artistic so I decided I was going to make her a giraffe sculpture.

love:4	say:7	0	 EDIT: I love how she says it's not callum but doesn't deny it's me....i think we all know who she's talking about...

say:7	callum:11	0	 EDIT: I love how she says it's not callum but doesn't deny it's me....i think we all know who she's talking about...

think:21	know:24	0	 EDIT: I love how she says it's not callum but doesn't deny it's me....i think we all know who she's talking about...

know:24	talk:28	0	 EDIT: I love how she says it's not callum but doesn't deny it's me....i think we all know who she's talking about...

mean:9	use:12	0	 Yes obviously the USB is region free which means you can use it anywhere.

make sure:14	brand:19	0	 But word of advice if you're get your girlfriend a laptop make sure its a good brand a not something like DELL, Acer, Asus, eMachines etc.

hope:20	answer:22	0	 If in dongle you mean USB stick then yes USB sticks are the same any were you go :) hope that answered your question.

know:16	feed:19	0	 I am nervous that my other fish will eat them, and I don't know what to feed them!

know:4	have:8	1	 Ok, I know that Mcdonald's has Monopoly going on right now.

have:8	go:10	0	 Ok, I know that Mcdonald's has Monopoly going on right now.

know:5	have:8	0	 & I wanna know what food has the game pieces.

know:23	would:25	0	 they use them to look prickly.. would you try to eat a cactus [if u had no knife] i know i wouldnt.

assume:3	scare:7	0	 I'm assuming it's to scare off predators / like how they will puff up their neck spikes to make them look bigger to predators or enemies.

know:2	vague:5	0	 I know that's vague, but it depends on the horse.

be happy:2	get:4	0	 Be happy you get a bit, many of us never got nothing :)

mean:9	get:11	0	 It's around $100 less, which means you get the same camera but quicker!

discover:7	pop:12	1	 took a bit of searching to discover that POP is probably PoP - plaster of Paris and yes plaster of Paris will slow way down if it is not exposed to air - in fact, if you are building up plaster ("the way you would icing") to do sculpting, which is rather uncommon, you keep the set plaster damp in order to add more unset plaster or you have to wet the area where you will be adding plaster "mud"

say:18	have:21	1	 I'm getting a dwarf Hamster tomorrow And i was just talking to my Mom and she said that we have to take out the wheel at night because it would disturb her sleep But i told her no because i said their energetic at night at my room is right next door to hers But i heard their are wheels that dont make noise at all what would be the price of it?

tell:37	no:39	0	 I'm getting a dwarf Hamster tomorrow And i was just talking to my Mom and she said that we have to take out the wheel at night because it would disturb her sleep But i told her no because i said their energetic at night at my room is right next door to hers But i heard their are wheels that dont make noise at all what would be the price of it?

say:42	energetic:45	0	 I'm getting a dwarf Hamster tomorrow And i was just talking to my Mom and she said that we have to take out the wheel at night because it would disturb her sleep But i told her no because i said their energetic at night at my room is right next door to hers But i heard their are wheels that dont make noise at all what would be the price of it?

hear:59	be:61	0	 I'm getting a dwarf Hamster tomorrow And i was just talking to my Mom and she said that we have to take out the wheel at night because it would disturb her sleep But i told her no because i said their energetic at night at my room is right next door to hers But i heard their are wheels that dont make noise at all what would be the price of it?

remember:4	station:7	0	 I don't remember near which station it is though.

hope:98	hire:101	0	 my name is Josalyn Leainne Creek and i'm 19 years old and i graduated from high in May adn of this year and i love animals and i'm great at working and i had drama in my last job which was mcallister's deli and i', a mormon and i hvae changed to be a better person that pwople are wanting to hirier and i'm willing to work whenever you need me but i go to church on every sunday and i have a doctor's appointment this thursday at 2;30 and i hope you h
think:3	name:10	0	 I always thought Mayko or Meiko is a Japanese name.

be sure:4	Japanese:8	1	 I'm pretty sure that Mayko is Japanese.

be sure:4	where:5	0	 I'm not sure where her first name is from...

make sure:13	filter:20	1	 if the trouble goes away with the modem off, then make sure that EVERYTHING EXCEPT the modem is filtered, this would include the alarm system, fax machine, satellite boxes, phones, etc...

know:14	wind:19	1	 I've modified my Holga 120 to take 35mm film and I know that you can't wind the film back, you have to open the back of the camera (in a darkroom) to rewind the film.

make sure:7	get:9	0	 It's light proof and makes sure you get no problems when opening the camera.

make sure:7	scratch:12	0	 You can work comfortably and make sure your film is not scratched etc.

discover:37	see:40	1	 An art teacher in the mid-cities area of Dallas/Ft.Worth metro got fired because she took an art class on an approved field trip with parental permission for each student and some hysterical parent discovered that they saw "nudes" in the museum.

think:4	nude:10	0	 You don't think is was because of female nudes considering the nearly naked girls/women seen at pools and beaches and the completely naked manikins that show up in store windows in malls during changes in display?

tell:25	ignoramus:34	0	 Let her do it - argue when you are of age and can battle the other adults in your community - skipping of course telling your boss he/she is a prudish ignoramus because you want to keep your job.

agree:16	want:19	1	 I am taking my wife out for our first year wedding anniversary and we both agree that we want a good steak.

hope:2	get:4	0	 I hope you get your answer.

hope:1	help:3	0	 Hoped I helped! ^_^

know:16	type:18	0	 It's pure white, no marks or streaks or anything, I don't know what type of bird it is, probably a dove?

say:11	get:15	0	 (Because apparently my mom is very picky, she says the bird might get sick if it doesn't eat the right food) IS there any specific food I might find at any pet shop?

make sure:2	have:5	1	 make sure that you have a shallow dish of water for it.

hope:1	help:3	0	 Hope this helps.

know:2	would:4	0	 I know I wouldn't.

love:2	depend:6	0	 I love how it really depends on how good a horse your horse really is, not how talented he is.

have:2	want:9	0	 I have a few questions, first I want to start a sump filter, but I have no idea on how the water intake and water return would work.

be certain:14	which:11	0	 Unless the tank has a built in overflow box (which I'm certain it doesn't) then you have to get one of those hang on back overflow boxes so that you can install a sump.

say:13	happy:18	1	 Well I recently bought the Nook Color, and I have to say that I am very happy with it.

find:3	come:6	0	 When I found out them came up with the Nook Tablet, I was pretty disappointed though, because I bought my Nook color for the same darn price!

say:3	go:6	0	 So I say you should go for the more updated Nook Tablet.

be sure:4	worth:8	0	 I'm pretty sure it'll be worth it.

make sure:6	order:8	0	 If you go, make sure you order the crab fries, you won't regret it :)

know:16	set:20	0	 I'm getting a 10 gallon for my betta tomorrow and I just want to know how to properly set it up.

make sure:7	wash:9	0	 When you get the tank make sure you wash the inside (with plain water) then you wash the gravel (with only water too) take out all the stuff that is floating on top.

ask:1	set:11	0	 ask the people selling you the fish how you should set it up,they would know

make sure:2	good:6	0	 Make sure the temperature is good.

make:1	get:10	1	 Make sure if you get new fish that they get along with one another.

see:2	recover:6	0	 I see youre still recovering from the accident.

know:1	be:4	1	 Know that there are pros and cons to laser sights before you mount them on your wang.

notice:11	stay:19	1	 I have a 3 week old baby budgie and I noticed that his/her mother does not stay with him in the nest at night.

mention:4	separate:8	1	 I have to mention that i recently separated the father into another cage close to the 'nest cage' because he and the mother were fighting.

think:2	dangerous:5	0	 I thought it was dangerous for the baby so I moved him.

say:4	scream:10	1	 I have to say that the baby does not scream after her of anything...he/she sleeps.

know:14	produce:18	0	 When the male gets his titts out the female gets mad with him knowing he can't produce milk.

make sure:7	keep:16	1	 It's fine - just make sure that the room the cage is in is kept warm.

be sure:11	which:8	0	 If the baby is feathered yet - which I'm sure he is mostly - he should be fine.

make sure:5	care:10	0	 Just remember to make sure the mother is properly caring for the baby.

hope:2	understand:4	0	 I hope somebody understands what I mean

understand:4	mean:7	0	 I hope somebody understands what I mean

explain:6	make:10	1	 $ometime$ it is hard to explain that you are making an INTERNATIONAL call and all of the phone companie$involved what $ome of your money.

hope:1	understand:3	0	 Hope you unde$tood the me$$age I do have an "S" key on my computer.

tell:20	panic:26	0	 As i asked in the previous questions he was jumping up the sides of the cage but i was told is just becouse he is panicking and he wants to escape but he is ok now.

hope:1	help:3	0	 Hope I helped!

hear:5	good:15	0	 Also that, I heard in the next few years Fujairah would be as good as Dubai, is it true?

say:14	develop:18	1	 ... Ive been living in Fujairah my entire life and I must say that it is developing in a good way.

think:2	go:5	0	 I think 2012 is going to be a great year for Fujairah as we have ALOT of projects to be done by 2012.

know:4	buy:7	0	 I don't know should i buy PS3 or X-BOX Kinect.

be afraid:5	come:18	0	 I'm a little afraid when i buy PS3 or X-BOX then a newer version comes out.

feel:2	system:10	0	 I feel X-BOX is a very smooth system i own it like 3 years, its very compatible to previous versions and mostly important i was very comfortable with the User Interface and the JOYSTICK....coz you dont wana hold a joystick that gives you discomfort.

know:12	say:16	1	 I don't know about the playstation situation but I do know that Microsoft has said they don't see the Xbox 360 as being even halfway through its lifetime.

say:16	see:20	0	 I don't know about the playstation situation but I do know that Microsoft has said they don't see the Xbox 360 as being even halfway through its lifetime.

know:3	announce:7	0	 I do know they have already announced a new wii though and I don't know what Sony has said about playstation but again, if you get an Xbox (which I personally think is the best anyways) you should be set for a while.

know:16	say:20	0	 I do know they have already announced a new wii though and I don't know what Sony has said about playstation but again, if you get an Xbox (which I personally think is the best anyways) you should be set for a while.

think:35	good:38	0	 I do know they have already announced a new wii though and I don't know what Sony has said about playstation but again, if you get an Xbox (which I personally think is the best anyways) you should be set for a while.

think:2	gain:6	1	 I thought that I had gained my cockatiel's trust, but now he's not coming to me when I open his cage.

know:30	go:33	0	 like my dogs, they really like me and trust me, but when I open the door to get them outside, they run from me, they know I'm going to take them outside and they don't like it.

know:4	mean:13	1	 the bird must know that when you open the cage door it means that you will put him in the cage, and birds don't usually like cages.

mean:13	put:17	1	 the bird must know that when you open the cage door it means that you will put him in the cage, and birds don't usually like cages.

think:6	trust:11	0	 so, I don't think the bird don't trust you, but still don't like the cage.

make sure:11	big:17	0	 I would like maybe 5 stalls per barn so make sure the stalls are not that big so it can fit.

know:5	buy:8	0	 And I need to know where to buy the materials.

guess:7	figure:9	0	 And when I move it I guess he figures I'm playing. x.x

read:2	have:6	1	 I read somewhere that you have to hold his mouth together, and keep it that way til he panics.

think:3	teethe:6	0	 Do you think he's teething?

think:4	sound:11	1	 Yeah, I thought that the holding his mouth thing sounded wrong.

think:9	stop:13	0	 he may be teething but i dont think it can be stopped.

show:26	tolerate:32	1	 lots of them, feather ones work best, also when he bites you in the morning put him down off your bed, to show him that you will not tolerate that, he will get it, hes also probably teething, so toys are your best bet

say:9	big:11	0	 Its Really Good And The Rat Calculater Says Is Big Enough For 5 Rats, But I Would Put A Maximum Of 4 In It Really :)

say:22	put:26	0	 i was reading the package for a tank heater i bought for my 40 gallon tank for my snake and it said it can be put under the tank or on the side.

read:37	distribute:42	1	 if its from the side i dont have to worry about propping it up, but the snake can still burn itself if it slithers along the side of the tank and i also read that it doesnt distribute heat as well?

suppose:15	it:32	0	 We are much safer today on board ship due to SOLAS, and I suppose if any good came out of the Titanic tragedy, the adoption of SOLAS is probably it.

ensure:4	operational:8	0	 This not only ensures the lifeboats are operational and will work if needed, but makes the crew proficient at launching them.

be sure:4	be:7	1	 I'm not sure that there's much nightlife in Naha.

say:3	have:6	0	 My brother said they only had full-auto and semiautomatic during Vietnam.

order:6	use:24	1	 To save money Robert McNamara ordered that the ammunition for the new M-16s being sent to SEA in the early 60s use an older (dirtier) type of gunpowder meant for use with the M-14.

order:3	get:8	1	 He also ordered that the receiver not get a (I think chrome) coating that helped keep the gun from jamming.

tell:9	clean:14	0	 Than the troops being issued the weapon were told it was self-cleaning, which it wasn't.

assume:3	reference:7	0	 I'm assuming this was in reference to the January earthquake, don't worry, it was very deep, so nothing was effected :)

be sure:3	find:7	1	 I'm sure that you can find some hotels that are running in the christchurch area, but if not then there would be some in close by towns.

see:19	effect:25	0	 Despite the aftershocks I would recommend going to Christchurch, just for the experience and then you can see first hand how things get effected by earthquakes.

assume:5	stop:8	0	 (ps. I'm assuming you'll stop off in Wellington, and since its summer, may I recommend kaffee eis ice creams and gelatos?

say:3	depend:6	0	 I would say it really depends on your riding ability, what disciplines you are interested in doing, or plan on doing, etc.

keep:2	want:7	0	 Also keep in mind whether you want to be able to jump up from the ground, if you even need to, etc.

be sure:6	groom:9	0	 You just want to be sure you can groom and saddle sufficiently and the horse itself is calm enough so that whatever size it is, you can handle it.

hope:1	help:3	0	 Hope I helped :)

think:22	where:19	0	 I am going to try and study aboard but idk where I can go I cannot decide where do you think would be the best place to go?

confirm:7	be:9	0	 A single call to CIC will confirm there is NO such thing as a BTA to Canada and anyone asking for this is a scammer http://www.cic.gc.ca/english/contacts/index.asp

pray:2	give:8	1	 Just pray that you have not ever given this criminal enough information for your identity to be stolen - your full name, birthdate, home address, etc or that you were not conned into sending money.

sound:1	tolerate:7	0	 Sounds like your 2 at least tolerate each other, so there is hope there.

say:20	mean:23	0	 When she was spayed the vet had a hard time because she only has one uterine horn and he said this could mean she only has on kidney.

mean:23	have:26	0	 When she was spayed the vet had a hard time because she only has one uterine horn and he said this could mean she only has on kidney.

hear:10	have:13	0	 First of all, I am very sorry to hear you're having this issue with your cat. :(

think:14	disease:22	0	 Given the chance your cat may only have one kidney, I would think the worst case scenario would be kidney disease, which untreated can lead to possible renal failure.

know:2	worried:6	0	 I know you are very worried, but getting her to the vet is the best thing you can do for her.

make sure:5	have:7	0	 In the meantime make sure she had plenty of water available to her.

state:8	67:16	1	 HOWEVER ... that same web page also states that "The current pass mark is 67.

believe:8	reflect:16	1	 "If the Canadian Immigration Visa Officer believes that the point total does not accurately reflect your ability to become economically established in Canada, the Canadian Immigration Visa Officer may use his or her positive discretion (referred to as substituted evaluation) and approve your application even though you score less than 67 points."

think:4	want:6	0	 (I just thought he wanted me to see one of those chain letter things again) so I fineally checked it, and it was an e mail from southwest airlines telling me the flight dates for out family trip to Florida!!!

say:2	January:6	0	 It said it was in January but still!!!!

think:3	stop:8	0	 then I think I just kind of stopped smiling and just kind of sat there looking at the dates.

be happy:27	have:29	0	 and it will be fun 2 days cause you will busy going to a lot of beautiful places, i can afford to go so be happy you have the money to go. :D

hope:1	have:3	0	 Hope you have a crapload of fun!

hope:1	help:3	0	 Hope it helps!

tell:3	get:7	1	 I was told that americans automatically get a six months visitors visa.

say:8	invasion:15	1	 i have talked to some people that say that a medical exam is an invasion of privacy and other say its a routine thing when entering another country.

say:20	thing:25	0	 i have talked to some people that say that a medical exam is an invasion of privacy and other say its a routine thing when entering another country.

have:3	expect:8	0	 I honestly have no idea what to expect or prepare for and calling in to get professional advice from either of the embassies costs by the minute- which I really don't have the money for.

have:7	talk:12	0	 I'm really worried cause I have no idea who to talk to and want everything to go smoothly.

be sure:4	plan:8	0	 I am not sure how well you planned this trip.

say:4	deal:12	0	 You don't say what color Silkie or Sussex you are dealing with so I can't say what color your chicks would be likely to be.

know:7	take:9	0	 clearly hes mad that people know he took her pic off the net and it's NOT his gf

think:21	look:28	0	 Compositionally, this one is not my favorite, I would suggest trying a different crop because I dont think cutting her off at the calf looks great.

appreciate:7	unlikely:12	1	 I my self am one but appreciate that the organization is unlikely to make into the 22nd century.

hear:2	try:15	1	 I heard that a company (here is a link: http://news.yahoo.com/nestl-purina-releases-commercial-aimed-dogs-183443091.html ) is trying to make a dog food commercial aimed at dogs, complete with squeaky chew-toy sounds, and high pitched sounds that humans can't hear.

mean:7	get:32	0	 If so, then does that mean that if you watched a scary movie and your dog/cat/parrot was in the same room as you they will also get scared?

think:6	affect:11	1	 Although, I don't think that scary movies will affect pets for a long time; I am sure they'll forget sometime--or am I wrong?

be sure:20	forget:23	0	 Although, I don't think that scary movies will affect pets for a long time; I am sure they'll forget sometime--or am I wrong?

see:3	flicker:6	0	 So they see the pictures flicker slower and there for it seems choppy to them.

be sure:4	see:8	1	 im pretty sure that they do see things on the tv screen because my cat chases things around the tv screen

ask:3	willing:8	0	 If they ask how much I'm willing to pay, what is a good price range?

guess:7	have:10	0	 Impossible to say, but I guess you would have to work out fuel consumption for the particular vehicle that they are using and pay a proportion of that, and some on top for the driver's time and effort, unless you are able to share transport with another or more, that would keep the costs down.

remember:1	get:4	1	 Remember that you get what you pay for.

have:2	transport:5	0	 I had my horse transported from CA to WA and he came on this big, open stock trailer.

make sure:2	bond:9	0	 Make sure the trailer service you use is bonded/insured and knows something about first aid.

estimate:15	much:12	0	 First of if i went alone on a regular cabin how much would you estimate it would be just a guess.

hope:9	be:11	0	 But if not just say no but i hope there is like one out there somewhere.

say:15	have:18	1	 I am thinking about getting a rabbit as a pet, but my parents said that it has to stay outside.

be sure:5	hen:11	1	 Yes,but be sure that your chickens are all hens(I mean not roosters),Roosters may attack rabbits or anything they see moving,so be aware of that,hens are friendly with almost all kinds of pets!

mean:14	rooster:16	0	 Yes,but be sure that your chickens are all hens(I mean not roosters),Roosters may attack rabbits or anything they see moving,so be aware of that,hens are friendly with almost all kinds of pets!

say:2	live:4	0	 You said they live in different cages and they are free in day,so no problem,don't put both of them in one cage because rabbits bedding is different than that of hens,wet bedding can cause diseases in them!

doubt:9	foresee:11	0	 Even if you did melt it, I doubt you foresaw the issues of handling it and pouring it.

think:13	get:19	0	 Brass has an even higher melting point than bronze and I would think your charcoal just doesn't get hot enough.

bet:2	take:6	0	 I bet you also did take charcoal as it is used for barbecue which does not get as hot as real coal (e.g. for blacksmithing one needs coal, not barbecue charcoal).

think:22	small:28	0	 I have done a fair amount of metal casting, but never tried to build my own furnace, but I think your version is just too small and doesn't get hot enough.

think:2	fair:6	0	 I think its only fair that nowadays every town should provide at least one halal cafe or restaurant and hopefully one day every British catering establishment will be halal.

demand:9	slaughter:11	0	 I could not go to their country and demand they slaughter and sell an animal as meat the way I prefer to eat it.

know:27	get:30	0	 When you go to another country, you live by their way of life and their laws, if you don't like it, you know how to get back out the country (but I guess our benefits system is too much to throw away, huh).

guess:38	much:44	0	 When you go to another country, you live by their way of life and their laws, if you don't like it, you know how to get back out the country (but I guess our benefits system is too much to throw away, huh).

think:3	be:5	0	 If someone thinks there is a business opportunity then they will start opening halal only places.

say:7	let:11	0	 When I ask my mom she says she will never let a snake in her house.

see:4	devote:12	0	 Maybe if they see how much time and effort you've devoted to researching the animal they'll reconsider.

tell:1	cost:4	0	 Tell them it costs like 8 dollars a month (if even that much) to keep it fed.

show:7	willing:21	1	 Be helpful around the house to show that even if you can't pay for it yourself that youre willing to work for it.

show:27	gentle:31	0	 Once you've buttered them up a bit try to get them to the pet store and ask one of the employees to handle the snake showing your mom how gentle and harmless they can be.

prove:1	one:18	1	 Prove, to your parents' satisfaction, that you, not they, will be the one actually taking care of your new pet.

realize:9	huge:13	1	 But today, I got a boy and realized that he is HUGE!

think:10	cruel:14	0	 I don't like that option though - I think it's pretty cruel and I'd not done properly you'll end up really hurting the rat but not stunning him enough to stop possible injury to your snake.

know:5	difficult:8	0	 For obvious reasons, knowing how extremely difficult it is to drive a car in the city, you should probably try to be near the subway system.

know:8	walk:11	0	 Is there any way can let him know how to walk with leash ?

tell:12	uh:16	0	 When he swivels his head to go for it anyway, tell him sharp "UH UH" gently correct him with a small tug and continue your walk.

mean:9	walk:11	0	 try to train him to heel, which means to walk round you before he needs to go on a leash, and he may do that.

say:2	hard:8	0	 Must say, in Delhi it's hard to get good price/quality rating.

ask:5	where:7	0	 Also, while travelling ask people where they've been and if they have any hotel recommendations.

realize:2	young:5	0	 I realize they are young and that cats do climb, but this is just ridiculous.

make sure:2	be:4	0	 Make sure there are plenty of litter boxes that are cleaned often.

make sure:7	take:9	0	 Get plenty of sleep and make sure you take time out to do some things you enjoy.

see:10	available:15	0	 If you still don't enjoy the kittens, see what other opportunities are available.

find:2	easy:7	0	 I find the adults are much easier.

decide:1	thing:6	0	 Decide volunteering is not your thing and give them back!

know:4	register:9	1	 I didn't know that I didn't register him in the ridiculous amount of paperwork I had filled out in the hospital and was supposed to go to city hall within 90 days.

find:16	register:21	0	 Two years later when I got around to filling for his birth certificate, I find out he was never registered.

know:4	like:7	0	 i want to know which you liked better and WHY?

believe:16	factor:23	1	 We loved most of the locations that both of the ships visited and don't believe that this should be a distinguishing factor on deciding between the cruise lines.

feel:2	good:14	1	 We felt that the main shows on the Mariner of the Seas were better.

feel:2	have:6	1	 We felt that the menu had a little more variety on the Mariner of the Seas.

feel:12	do:16	1	 We had a slightly better experience on the Liberty, but feel that both crews did an excellent job and that this should not be a distinguishing factor on choosing a cruise.

mean:2	graduate:5	0	 I mean when I graduate & yes, college, sorry for the typo.

be afraid:24	territory:32	1	 he will reassure himself that no other animal is in there, and that no other animal will come in - he is afraid that he is in someone else's territory when he is in a new house.

tell:14	good:17	0	 remember to visit with him while he is in the room, and tell him how good he is.

feel:10	his:15	1	 remember to give him the time he needs to feel that the room is his - rush it, and he will be afraid of the whole house for a long time.

know:5	do:8	0	 I just dont know how to do it with a grown dog.

see:9	act:12	0	 Open the door and let him out and see how he acts.

know:12	treat:16	0	 Have patience with him, you just got him and who knows how he was treated before you brought him home.

find:8	pricey:12	0	 I have been researching on line and find things are quite pricey but the tours look great.

think:10	inexpensive:12	0	 I don't remember the exact cost but remember thinking how inexpensive it was.

realize:19	unsteady:22	0	 I got a riding lesson today on one of my boss's fino horses and it made me realize just how unsteady my left leg is.

think:21	call:24	0	 I have done Yoga for riders for a while, a 20 minute routine I found on YouTube (I think its called "Yoga for horse back riding" hosted by a man) It helped with noticing slight differences in my balance and weight distribution but not really for the way I use my legs and back.

make sure:23	go:27	0	 I'll also trot doing, down 2 beats, up one for a wile, then up 2 down 1 making sure the weight is going into the balls of my feet.

think:2	pass:5	0	 I thought it would pass until he started to vomit blood and wouldnt drink any water.

say:3	gastroenteritis:6	0	 The vet said it was gastroenteritis and gave him fluids under his skin , an injection of nausea medication along with some take home antibiotics.

see:8	say:11	0	 I will give them and call and see what they say.

say:10	give:12	0	 Ok so i spoke to the vet and he said the give him white rice and boiled chicken but only a little at a time.

think:13	helpful:17	0	 2) Your vet would not prescribe them if they didn't think it would be helpful.

ensure:29	start:32	1	 It sounds like your dog may benefit from being hospitalized, and put on IV fluids to help his hydration, administer the antibiotics IV, and to ensure that he starts to recover.

tell:3	sign:17	0	 My vet told me when a dog is vomiting a lot, it could be a sign of obstruction.

read:5	different:16	1	 However, I've read on the internet that the French dating etiquette is totally different.

tell:3	like:8	0	 I have told a French girl I liked her, and she accepted.

say:20	stop:21	0	 She also seems to hate it whenever I ask her out on a date, to the point she said stop!

think:3	have:5	0	 My mind thinks she has no interest in me and just stringing me along.

say:2	like:4	0	 You said you liked her and she accepted it as a truth and perhaps as a compliment, but it does not mean she fancies you or wants to pair off with you.

